t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
48.06,0,12.31298,10.29525,73.8666,0.24524,-11.0097,9616.83449,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.07,0,12.27482,10.29525,73.75654,0.24488,-11.00599,9617.57261,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.08,0,12.23674,10.29525,73.64652,0.24452,-11.00228,9618.30962,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.09,0,12.19874,10.29525,73.53653,0.24415,-10.99858,9619.04554,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.1,0,12.16082,10.29525,73.42659,0.24379,-10.99489,9619.78036,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.11,0,12.12297,10.29525,73.31667,0.24343,-10.99121,9620.51407,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.12,0,12.08521,10.29525,73.2068,0.24307,-10.98753,9621.24669,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.13,0,12.04752,10.29525,73.09696,0.2427,-10.98386,9621.97821,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.14,0,12.00991,10.29525,72.98716,0.24234,-10.9802,9622.70863,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.15,0,11.97237,10.29525,72.87739,0.24198,-10.97655,9623.43795,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.16,0,11.93491,10.29525,72.76766,0.24162,-10.9729,9624.16618,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.17,0,11.89753,10.29525,72.65797,0.24126,-10.96926,9624.89331,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.18,0,11.86023,10.29525,72.54831,0.2409,-10.96563,9625.61934,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.19,0,11.823,10.29525,72.43869,0.24053,-10.96201,9626.34427,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.2,0,11.78585,10.29525,72.32911,0.24017,-10.95839,9627.06811,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.21,0,11.74878,10.29525,72.21956,0.23981,-10.95479,9627.79085,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.22,0,11.71178,10.29525,72.11005,0.23945,-10.95118,9628.5125,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.23,0,11.67486,10.29525,72.00057,0.23909,-10.94759,9629.23306,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.24,0,11.63802,10.29525,71.89113,0.23873,-10.944,9629.95251,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.25,0,11.60125,10.29525,71.78173,0.23837,-10.94043,9630.67088,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.26,0,11.56456,10.29525,71.67236,0.23801,-10.93685,9631.38815,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.27,0,11.52794,10.29525,71.56303,0.23765,-10.93329,9632.10433,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.28,0,11.4914,10.29525,71.45373,0.23729,-10.92973,9632.81941,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.29,0,11.45494,10.29525,71.34447,0.23693,-10.92618,9633.5334,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.3,0,11.41855,10.29525,71.23524,0.23656,-10.92264,9634.2463,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.31,0,11.38223,10.29525,71.12605,0.2362,-10.91911,9634.95811,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.32,0,11.34599,10.29525,71.0169,0.23584,-10.91558,9635.66882,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.33,0,11.30983,10.29525,70.90778,0.23548,-10.91206,9636.37844,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.34,0,11.27374,10.29525,70.79869,0.23512,-10.90855,9637.08698,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.35,0,11.23773,10.29525,70.68964,0.23477,-10.90504,9637.79442,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.36,0,11.20179,10.29525,70.58062,0.23441,-10.90154,9638.50077,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.37,0,11.16592,10.29525,70.47164,0.23405,-10.89805,9639.20603,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.38,0,11.13013,10.29525,70.3627,0.23369,-10.89457,9639.9102,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.39,0,11.09442,10.29525,70.25379,0.23333,-10.89109,9640.61328,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.4,0,11.05878,10.29525,70.14491,0.23297,-10.88762,9641.31528,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.41,0,11.02321,10.29525,70.03607,0.23261,-10.88416,9642.01618,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.42,0,10.98772,10.29525,69.92726,0.23225,-10.88071,9642.716,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.43,0,10.9523,10.29525,69.81849,0.23189,-10.87726,9643.41473,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.44,0,10.91695,10.29525,69.70975,0.23153,-10.87382,9644.11237,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.45,0,10.88168,10.29525,69.60105,0.23117,-10.87039,9644.80892,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.46,0,10.84648,10.29525,69.49238,0.23081,-10.86696,9645.50439,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.47,0,10.81136,10.29525,69.38374,0.23046,-10.86354,9646.19877,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.48,0,10.77631,10.29525,69.27514,0.2301,-10.86013,9646.89207,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.49,0,10.74133,10.29525,69.16657,0.22974,-10.85673,9647.58427,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.5,0,10.70643,10.29525,69.05804,0.22938,-10.85333,9648.2754,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.51,0,10.6716,10.29525,68.94954,0.22902,-10.84994,9648.96543,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.52,0,10.63684,10.29525,68.84108,0.22866,-10.84656,9649.65439,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.53,0,10.60215,10.29525,68.73264,0.22831,-10.84318,9650.34226,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.54,0,10.56754,10.29525,68.62425,0.22795,-10.83981,9651.02904,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.55,0,10.533,10.29525,68.51588,0.22759,-10.83645,9651.71474,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.56,0,10.49853,10.29525,68.40755,0.22723,-10.83309,9652.39936,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.57,0,10.46414,10.29525,68.29925,0.22688,-10.82975,9653.08289,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.58,0,10.42981,10.29525,68.19099,0.22652,-10.8264,9653.76534,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.59,0,10.39556,10.29525,68.08276,0.22616,-10.82307,9654.44671,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.6,0,10.36138,10.29525,67.97456,0.2258,-10.81974,9655.127,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.61,0,10.32728,10.29525,67.8664,0.22545,-10.81642,9655.8062,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.62,0,10.29324,10.29525,67.75827,0.22509,-10.81311,9656.48433,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.63,0,10.25928,10.29525,67.65017,0.22473,-10.80981,9657.16137,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.64,0,10.22539,10.29525,67.5421,0.22438,-10.80651,9657.83733,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.65,0,10.19157,10.29525,67.43407,0.22402,-10.80321,9658.51221,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.66,0,10.15782,10.29525,67.32607,0.22366,-10.79993,9659.18601,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.67,0,10.12414,10.29525,67.2181,0.22331,-10.79665,9659.85873,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.68,0,10.09054,10.29525,67.11017,0.22295,-10.79338,9660.53037,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.69,0,10.057,10.29525,67.00227,0.22259,-10.79012,9661.20094,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.7,0,10.02354,10.29525,66.8944,0.22224,-10.78686,9661.87042,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.71,0,9.99014,10.29525,66.78656,0.22188,-10.78361,9662.53882,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.72,0,9.95682,10.29525,66.67876,0.22153,-10.78036,9663.20615,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.73,0,9.92357,10.29525,66.57099,0.22117,-10.77713,9663.8724,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.74,0,9.89039,10.29525,66.46325,0.22081,-10.7739,9664.53757,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.75,0,9.85728,10.29525,66.35554,0.22046,-10.77067,9665.20167,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.76,0,9.82423,10.29525,66.24787,0.2201,-10.76746,9665.86468,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.77,0,9.79126,10.29525,66.14023,0.21975,-10.76425,9666.52662,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.78,0,9.75836,10.29525,66.03262,0.21939,-10.76105,9667.18749,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.79,0,9.72553,10.29525,65.92504,0.21904,-10.75785,9667.84728,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.8,0,9.69277,10.29525,65.81749,0.21868,-10.75466,9668.50599,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.81,0,9.66008,10.29525,65.70998,0.21833,-10.75148,9669.16363,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.82,0,9.62746,10.29525,65.60249,0.21797,-10.7483,9669.82019,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.83,0,9.59491,10.29525,65.49504,0.21762,-10.74514,9670.47568,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.84,0,9.56243,10.29525,65.38762,0.21726,-10.74197,9671.13009,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.85,0,9.53002,10.29525,65.28023,0.21691,-10.73882,9671.78343,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.86,0,9.49767,10.29525,65.17288,0.21655,-10.73567,9672.43569,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.87,0,9.4654,10.29525,65.06555,0.2162,-10.73253,9673.08689,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.88,0,9.43319,10.29525,64.95826,0.21584,-10.72939,9673.737,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.89,0,9.40106,10.29525,64.851,0.21549,-10.72627,9674.38605,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.9,0,9.36899,10.29525,64.74376,0.21513,-10.72315,9675.03402,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.91,0,9.33699,10.29525,64.63656,0.21478,-10.72003,9675.68093,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.92,0,9.30506,10.29525,64.52939,0.21443,-10.71692,9676.32676,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.93,0,9.2732,10.29525,64.42226,0.21407,-10.71382,9676.97151,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.94,0,9.24141,10.29525,64.31515,0.21372,-10.71073,9677.6152,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.95,0,9.20968,10.29525,64.20807,0.21336,-10.70764,9678.25782,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.96,0,9.17803,10.29525,64.10103,0.21301,-10.70456,9678.89936,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.97,0,9.14644,10.29525,63.99401,0.21266,-10.70148,9679.53984,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.98,0,9.11492,10.29525,63.88703,0.2123,-10.69841,9680.17924,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
48.99,0,9.08347,10.29525,63.78007,0.21195,-10.69535,9680.81758,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.0,0,9.05208,10.29525,63.67315,0.2116,-10.6923,9681.45485,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.01,0,9.02077,10.29525,63.56626,0.21124,-10.68925,9682.09104,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.02,0,8.98952,10.29525,63.4594,0.21089,-10.68621,9682.72617,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.03,0,8.95834,10.29525,63.35257,0.21054,-10.68317,9683.36023,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.04,0,8.92722,10.29525,63.24576,0.21018,-10.68014,9683.99322,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.05,0,8.89618,10.29525,63.13899,0.20983,-10.67712,9684.62515,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.06,0,8.8652,10.29525,63.03225,0.20948,-10.67411,9685.256,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.07,0,8.83429,10.29525,62.92554,0.20912,-10.6711,9685.88579,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.08,0,8.80344,10.29525,62.81886,0.20877,-10.66809,9686.51451,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.09,0,8.77266,10.29525,62.71221,0.20842,-10.6651,9687.14217,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.1,0,8.74195,10.29525,62.60559,0.20807,-10.66211,9687.76876,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.11,0,8.71131,10.29525,62.499,0.20771,-10.65912,9688.39428,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.12,0,8.68073,10.29525,62.39243,0.20736,-10.65615,9689.01874,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.13,0,8.65022,10.29525,62.2859,0.20701,-10.65318,9689.64213,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.14,0,8.61978,10.29525,62.1794,0.20666,-10.65021,9690.26446,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.15,0,8.5894,10.29525,62.07293,0.20631,-10.64726,9690.88572,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.16,0,8.55909,10.29525,61.96649,0.20595,-10.64431,9691.50591,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.17,0,8.52884,10.29525,61.86007,0.2056,-10.64136,9692.12505,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.18,0,8.49866,10.29525,61.75369,0.20525,-10.63843,9692.74312,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.19,0,8.46855,10.29525,61.64733,0.2049,-10.63549,9693.36012,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.2,0,8.4385,10.29525,61.54101,0.20455,-10.63257,9693.97606,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.21,0,8.40852,10.29525,61.43471,0.2042,-10.62965,9694.59094,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.22,0,8.37861,10.29525,61.32844,0.20384,-10.62674,9695.20476,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.23,0,8.34876,10.29525,61.2222,0.20349,-10.62383,9695.81751,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.24,0,8.31897,10.29525,61.116,0.20314,-10.62093,9696.4292,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.25,0,8.28925,10.29525,61.00981,0.20279,-10.61804,9697.03983,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.26,0,8.2596,10.29525,60.90366,0.20244,-10.61515,9697.6494,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.27,0,8.23001,10.29525,60.79754,0.20209,-10.61227,9698.2579,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.28,0,8.20049,10.29525,60.69145,0.20174,-10.6094,9698.86535,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.29,0,8.17103,10.29525,60.58538,0.20139,-10.60653,9699.47173,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.3,0,8.14164,10.29525,60.47934,0.20104,-10.60367,9700.07706,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.31,0,8.11231,10.29525,60.37334,0.20069,-10.60081,9700.68132,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.32,0,8.08305,10.29525,60.26736,0.20034,-10.59797,9701.28452,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.33,0,8.05385,10.29525,60.16141,0.19998,-10.59512,9701.88667,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.34,0,8.02471,10.29525,60.05548,0.19963,-10.59229,9702.48775,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.35,0,7.99564,10.29525,59.94959,0.19928,-10.58946,9703.08778,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.36,0,7.96664,10.29525,59.84372,0.19893,-10.58663,9703.68674,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.37,0,7.9377,10.29525,59.73788,0.19858,-10.58382,9704.28465,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.38,0,7.90882,10.29525,59.63207,0.19823,-10.58101,9704.8815,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.39,0,7.88001,10.29525,59.52629,0.19788,-10.5782,9705.47729,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.4,0,7.85126,10.29525,59.42054,0.19753,-10.5754,9706.07203,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.41,0,7.82258,10.29525,59.31481,0.19718,-10.57261,9706.6657,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.42,0,7.79396,10.29525,59.20911,0.19683,-10.56982,9707.25832,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.43,0,7.7654,10.29525,59.10344,0.19648,-10.56704,9707.84989,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.44,0,7.73691,10.29525,58.9978,0.19614,-10.56427,9708.44039,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.45,0,7.70848,10.29525,58.89218,0.19579,-10.5615,9709.02984,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.46,0,7.68012,10.29525,58.7866,0.19544,-10.55874,9709.61824,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.47,0,7.65182,10.29525,58.68104,0.19509,-10.55599,9710.20557,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.48,0,7.62358,10.29525,58.57551,0.19474,-10.55324,9710.79186,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.49,0,7.5954,10.29525,58.47,0.19439,-10.55049,9711.37708,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.5,0,7.56729,10.29525,58.36452,0.19404,-10.54776,9711.96126,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.51,0,7.53925,10.29525,58.25907,0.19369,-10.54503,9712.54438,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.52,0,7.51126,10.29525,58.15365,0.19334,-10.5423,9713.12644,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.53,0,7.48334,10.29525,58.04825,0.19299,-10.53959,9713.70745,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.54,0,7.45548,10.29525,57.94288,0.19264,-10.53687,9714.2874,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.55,0,7.42768,10.29525,57.83754,0.1923,-10.53417,9714.86631,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.56,0,7.39995,10.29525,57.73223,0.19195,-10.53147,9715.44416,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.57,0,7.37228,10.29525,57.62694,0.1916,-10.52877,9716.02095,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.58,0,7.34467,10.29525,57.52168,0.19125,-10.52609,9716.59669,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.59,0,7.31712,10.29525,57.41645,0.1909,-10.5234,9717.17138,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.6,0,7.28964,10.29525,57.31124,0.19055,-10.52073,9717.74502,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.61,0,7.26222,10.29525,57.20606,0.19021,-10.51806,9718.31761,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.62,0,7.23486,10.29525,57.1009,0.18986,-10.51539,9718.88914,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.63,0,7.20756,10.29525,56.99578,0.18951,-10.51274,9719.45963,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.64,0,7.18033,10.29525,56.89068,0.18916,-10.51009,9720.02906,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.65,0,7.15315,10.29525,56.7856,0.18881,-10.50744,9720.59744,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.66,0,7.12604,10.29525,56.68055,0.18847,-10.5048,9721.16477,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.67,0,7.09899,10.29525,56.57553,0.18812,-10.50217,9721.73105,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.68,0,7.072,10.29525,56.47054,0.18777,-10.49954,9722.29628,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.69,0,7.04508,10.29525,56.36557,0.18742,-10.49692,9722.86046,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.7,0,7.01821,10.29525,56.26062,0.18708,-10.4943,9723.42359,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.71,0,6.99141,10.29525,56.15571,0.18673,-10.49169,9723.98568,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.72,0,6.96467,10.29525,56.05082,0.18638,-10.48909,9724.54671,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.73,0,6.93799,10.29525,55.94595,0.18603,-10.48649,9725.10669,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.74,0,6.91137,10.29525,55.84111,0.18569,-10.4839,9725.66563,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.75,0,6.88481,10.29525,55.7363,0.18534,-10.48132,9726.22352,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.76,0,6.85832,10.29525,55.63151,0.18499,-10.47874,9726.78035,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.77,0,6.83188,10.29525,55.52675,0.18465,-10.47616,9727.33615,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.78,0,6.8055,10.29525,55.42201,0.1843,-10.4736,9727.89089,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.79,0,6.77919,10.29525,55.3173,0.18395,-10.47103,9728.44459,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.8,0,6.75294,10.29525,55.21262,0.18361,-10.46848,9728.99724,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.81,0,6.72674,10.29525,55.10796,0.18326,-10.46593,9729.54884,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.82,0,6.70061,10.29525,55.00333,0.18291,-10.46338,9730.09939,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.83,0,6.67454,10.29525,54.89872,0.18257,-10.46085,9730.6489,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.84,0,6.64853,10.29525,54.79413,0.18222,-10.45831,9731.19737,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.85,0,6.62258,10.29525,54.68958,0.18187,-10.45579,9731.74479,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.86,0,6.59669,10.29525,54.58504,0.18153,-10.45327,9732.29116,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.87,0,6.57086,10.29525,54.48054,0.18118,-10.45075,9732.83649,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.88,0,6.54509,10.29525,54.37605,0.18084,-10.44824,9733.38077,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.89,0,6.51938,10.29525,54.2716,0.18049,-10.44574,9733.92401,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.9,0,6.49373,10.29525,54.16716,0.18014,-10.44324,9734.4662,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.91,0,6.46814,10.29525,54.06276,0.1798,-10.44075,9735.00735,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.92,0,6.44261,10.29525,53.95837,0.17945,-10.43826,9735.54746,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
49.93,0,6.41714,10.29525,53.85402,0.17911,-10.43578,9736.08652,0.0,321.02947,1.03329,21.74063,-41.61603,2.21693,-4.24365
