t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
23.74,500.0,254.41761,12.09998,373.6494,1.16905,10.48526,5234.86026,4.21171,373.6494,1.16905,21.89325,0,2.23249,0
23.75,500.0,254.43984,12.09838,373.75426,1.16943,10.4861,5238.59728,4.21227,373.75426,1.16943,21.89325,0,2.23249,0
23.76,500.0,254.46199,12.09677,373.85913,1.16982,10.48695,5242.33535,4.21283,373.85913,1.16982,21.89325,0,2.23249,0
23.77,500.0,254.48405,12.09517,373.96401,1.1702,10.48781,5246.07446,4.21339,373.96401,1.1702,21.89325,0,2.23249,0
23.78,500.0,254.50602,12.09357,374.0689,1.17059,10.48868,5249.81463,4.21395,374.0689,1.17059,21.89325,0,2.23249,0
23.79,500.0,254.52791,12.09197,374.17379,1.17097,10.48955,5253.55584,4.2145,374.17379,1.17097,21.89325,0,2.23249,0
23.8,500.0,254.54971,12.09036,374.2787,1.17135,10.49043,5257.2981,4.21506,374.2787,1.17135,21.89325,0,2.23249,0
23.81,500.0,254.57143,12.08876,374.38361,1.17174,10.49132,5261.04142,4.21562,374.38361,1.17174,21.89325,0,2.23249,0
23.82,500.0,254.59306,12.08716,374.48853,1.17212,10.49221,5264.78578,4.21618,374.48853,1.17212,21.89325,0,2.23249,0
23.83,500.0,254.6146,12.08555,374.59346,1.17251,10.49312,5268.53119,4.21674,374.59346,1.17251,21.89325,0,2.23249,0
23.84,500.0,254.63606,12.08395,374.6984,1.17289,10.49403,5272.27765,4.2173,374.6984,1.17289,21.89325,0,2.23249,0
23.85,500.0,254.65744,12.08235,374.80335,1.17328,10.49494,5276.02516,4.21786,374.80335,1.17328,21.89325,0,2.23249,0
23.86,500.0,254.67873,12.08075,374.90831,1.17366,10.49587,5279.77371,4.21842,374.90831,1.17366,21.89325,0,2.23249,0
23.87,500.0,254.69994,12.07914,375.01328,1.17405,10.4968,5283.52332,4.21898,375.01328,1.17405,21.89325,0,2.23249,0
23.88,500.0,254.72106,12.07754,375.11826,1.17443,10.49774,5287.27398,4.21954,375.11826,1.17443,21.89325,0,2.23249,0
23.89,500.0,254.74209,12.07594,375.22324,1.17482,10.49868,5291.02569,4.2201,375.22324,1.17482,21.89325,0,2.23249,0
23.9,500.0,254.76304,12.07433,375.32824,1.1752,10.49964,5294.77844,4.22066,375.32824,1.1752,21.89325,0,2.23249,0
23.91,500.0,254.78391,12.07273,375.43325,1.17559,10.5006,5298.53225,4.22122,375.43325,1.17559,21.89325,0,2.23249,0
23.92,500.0,254.80469,12.07113,375.53826,1.17597,10.50157,5302.28711,4.22178,375.53826,1.17597,21.89325,0,2.23249,0
23.93,500.0,254.82539,12.06953,375.64329,1.17636,10.50254,5306.04302,4.22234,375.64329,1.17636,21.89325,0,2.23249,0
23.94,500.0,254.846,12.06792,375.74832,1.17674,10.50352,5309.79997,4.2229,375.74832,1.17674,21.89325,0,2.23249,0
23.95,500.0,254.86652,12.06632,375.85337,1.17713,10.50451,5313.55798,4.22346,375.85337,1.17713,21.89325,0,2.23249,0
23.96,500.0,254.88697,12.06472,375.95842,1.17751,10.50551,5317.31704,4.22402,375.95842,1.17751,21.89325,0,2.23249,0
23.97,500.0,254.90733,12.06312,376.06349,1.1779,10.50652,5321.07715,4.22458,376.06349,1.1779,21.89325,0,2.23249,0
23.98,500.0,254.9276,12.06151,376.16856,1.17829,10.50753,5324.83831,4.22514,376.16856,1.17829,21.89325,0,2.23249,0
23.99,500.0,254.94779,12.05991,376.27365,1.17867,10.50855,5328.60052,4.22571,376.27365,1.17867,21.89325,0,2.23249,0
24.0,500.0,254.96789,12.05831,376.37875,1.17906,10.50957,5332.36379,4.22627,376.37875,1.17906,21.89325,0,2.23249,0
24.01,500.0,254.98791,12.0567,376.48385,1.17944,10.51061,5336.1281,4.22683,376.48385,1.17944,21.89325,0,2.23249,0
24.02,500.0,255.00785,12.0551,376.58897,1.17983,10.51165,5339.89346,4.22739,376.58897,1.17983,21.89325,0,2.23249,0
24.03,500.0,255.0277,12.0535,376.69409,1.18022,10.5127,5343.65988,4.22795,376.69409,1.18022,21.89325,0,2.23249,0
24.04,500.0,255.04747,12.0519,376.79923,1.1806,10.51375,5347.42734,4.22852,376.79923,1.1806,21.89325,0,2.23249,0
24.05,500.0,255.06716,12.05029,376.90438,1.18099,10.51481,5351.19586,4.22908,376.90438,1.18099,21.89325,0,2.23249,0
24.06,500.0,255.08676,12.04869,377.00954,1.18137,10.51588,5354.96543,4.22964,377.00954,1.18137,21.89325,0,2.23249,0
24.07,500.0,255.10627,12.04709,377.11471,1.18176,10.51696,5358.73605,4.2302,377.11471,1.18176,21.89325,0,2.23249,0
24.08,500.0,255.1257,12.04548,377.21989,1.18215,10.51804,5362.50773,4.23077,377.21989,1.18215,21.89325,0,2.23249,0
24.09,500.0,255.14505,12.04388,377.32508,1.18253,10.51914,5366.28045,4.23133,377.32508,1.18253,21.89325,0,2.23249,0
24.1,500.0,255.16432,12.04228,377.43028,1.18292,10.52024,5370.05423,4.23189,377.43028,1.18292,21.89325,0,2.23249,0
24.11,500.0,255.1835,12.04068,377.5355,1.18331,10.52134,5373.82906,4.23245,377.5355,1.18331,21.89325,0,2.23249,0
24.12,500.0,255.2026,12.03907,377.64072,1.1837,10.52245,5377.60494,4.23302,377.64072,1.1837,21.89325,0,2.23249,0
24.13,500.0,255.22161,12.03747,377.74596,1.18408,10.52358,5381.38187,4.23358,377.74596,1.18408,21.89325,0,2.23249,0
24.14,500.0,255.24054,12.03587,377.8512,1.18447,10.5247,5385.15986,4.23415,377.8512,1.18447,21.89325,0,2.23249,0
24.15,500.0,255.25939,12.03427,377.95646,1.18486,10.52584,5388.9389,4.23471,377.95646,1.18486,21.89325,0,2.23249,0
24.16,500.0,255.27815,12.03266,378.06173,1.18524,10.52698,5392.71899,4.23527,378.06173,1.18524,21.89325,0,2.23249,0
24.17,500.0,255.29683,12.03106,378.16701,1.18563,10.52813,5396.50013,4.23584,378.16701,1.18563,21.89325,0,2.23249,0
24.18,500.0,255.31543,12.02946,378.27231,1.18602,10.52929,5400.28233,4.2364,378.27231,1.18602,21.89325,0,2.23249,0
24.19,500.0,255.33394,12.02785,378.37761,1.18641,10.53045,5404.06558,4.23697,378.37761,1.18641,21.89325,0,2.23249,0
24.2,500.0,255.35237,12.02625,378.48293,1.1868,10.53162,5407.84988,4.23753,378.48293,1.1868,21.89325,0,2.23249,0
24.21,500.0,255.37072,12.02465,378.58825,1.18718,10.5328,5411.63523,4.2381,378.58825,1.18718,21.89325,0,2.23249,0
24.22,500.0,255.38898,12.02305,378.69359,1.18757,10.53399,5415.42164,4.23866,378.69359,1.18757,21.89325,0,2.23249,0
24.23,500.0,255.40716,12.02144,378.79895,1.18796,10.53518,5419.20911,4.23923,378.79895,1.18796,21.89325,0,2.23249,0
24.24,500.0,255.42526,12.01984,378.90431,1.18835,10.53638,5422.99762,4.23979,378.90431,1.18835,21.89325,0,2.23249,0
24.25,500.0,255.44327,12.01824,379.00969,1.18874,10.53759,5426.78719,4.24036,379.00969,1.18874,21.89325,0,2.23249,0
24.26,500.0,255.4612,12.01663,379.11507,1.18912,10.5388,5430.57782,4.24092,379.11507,1.18912,21.89325,0,2.23249,0
24.27,500.0,255.47905,12.01503,379.22047,1.18951,10.54002,5434.36949,4.24149,379.22047,1.18951,21.89325,0,2.23249,0
24.28,500.0,255.49682,12.01343,379.32589,1.1899,10.54125,5438.16223,4.24205,379.32589,1.1899,21.89325,0,2.23249,0
24.29,500.0,255.5145,12.01183,379.43131,1.19029,10.54249,5441.95601,4.24262,379.43131,1.19029,21.89325,0,2.23249,0
24.3,500.0,255.5321,12.01022,379.53675,1.19068,10.54373,5445.75085,4.24318,379.53675,1.19068,21.89325,0,2.23249,0
24.31,500.0,255.54962,12.00862,379.6422,1.19107,10.54498,5449.54675,4.24375,379.6422,1.19107,21.89325,0,2.23249,0
24.32,500.0,255.56706,12.00702,379.74766,1.19146,10.54624,5453.3437,4.24432,379.74766,1.19146,21.89325,0,2.23249,0
24.33,500.0,255.58441,12.00542,379.85314,1.19185,10.54751,5457.1417,4.24488,379.85314,1.19185,21.89325,0,2.23249,0
24.34,500.0,255.60168,12.00381,379.95862,1.19223,10.54878,5460.94076,4.24545,379.95862,1.19223,21.89325,0,2.23249,0
24.35,500.0,255.61887,12.00221,380.06412,1.19262,10.55006,5464.74087,4.24602,380.06412,1.19262,21.89325,0,2.23249,0
24.36,500.0,255.63598,12.00061,380.16964,1.19301,10.55135,5468.54204,4.24658,380.16964,1.19301,21.89325,0,2.23249,0
24.37,500.0,255.653,11.999,380.27516,1.1934,10.55264,5472.34427,4.24715,380.27516,1.1934,21.89325,0,2.23249,0
24.38,500.0,255.66994,11.9974,380.3807,1.19379,10.55394,5476.14755,4.24772,380.3807,1.19379,21.89325,0,2.23249,0
24.39,500.0,255.6868,11.9958,380.48626,1.19418,10.55525,5479.95188,4.24829,380.48626,1.19418,21.89325,0,2.23249,0
24.4,500.0,255.70358,11.9942,380.59182,1.19457,10.55656,5483.75727,4.24885,380.59182,1.19457,21.89325,0,2.23249,0
24.41,500.0,255.72027,11.99259,380.6974,1.19496,10.55789,5487.56372,4.24942,380.6974,1.19496,21.89325,0,2.23249,0
24.42,500.0,255.73688,11.99099,380.80299,1.19535,10.55922,5491.37122,4.24999,380.80299,1.19535,21.89325,0,2.23249,0
24.43,500.0,255.75342,11.98939,380.9086,1.19574,10.56055,5495.17978,4.25056,380.9086,1.19574,21.89325,0,2.23249,0
24.44,500.0,255.76986,11.98778,381.01422,1.19613,10.5619,5498.98939,4.25113,381.01422,1.19613,21.89325,0,2.23249,0
24.45,500.0,255.78623,11.98618,381.11985,1.19652,10.56325,5502.80006,4.25169,381.11985,1.19652,21.89325,0,2.23249,0
24.46,500.0,255.80252,11.98458,381.2255,1.19691,10.56461,5506.61179,4.25226,381.2255,1.19691,21.89325,0,2.23249,0
24.47,500.0,255.81872,11.98298,381.33116,1.1973,10.56598,5510.42457,4.25283,381.33116,1.1973,21.89325,0,2.23249,0
24.48,500.0,255.83484,11.98137,381.43683,1.19769,10.56735,5514.23841,4.2534,381.43683,1.19769,21.89325,0,2.23249,0
24.49,500.0,255.85088,11.97977,381.54252,1.19808,10.56873,5518.05331,4.25397,381.54252,1.19808,21.89325,0,2.23249,0
24.5,500.0,255.86684,11.97817,381.64822,1.19847,10.57012,5521.86926,4.25454,381.64822,1.19847,21.89325,0,2.23249,0
24.51,500.0,255.88272,11.97656,381.75393,1.19886,10.57151,5525.68627,4.25511,381.75393,1.19886,21.89325,0,2.23249,0
24.52,500.0,255.89851,11.97496,381.85966,1.19926,10.57291,5529.50434,4.25568,381.85966,1.19926,21.89325,0,2.23249,0
24.53,500.0,255.91422,11.97336,381.96541,1.19965,10.57432,5533.32347,4.25625,381.96541,1.19965,21.89325,0,2.23249,0
24.54,500.0,255.92986,11.97176,382.07116,1.20004,10.57574,5537.14365,4.25682,382.07116,1.20004,21.89325,0,2.23249,0
24.55,500.0,255.94541,11.97015,382.17693,1.20043,10.57716,5540.96489,4.25739,382.17693,1.20043,21.89325,0,2.23249,0
24.56,500.0,255.96088,11.96855,382.28272,1.20082,10.57859,5544.78719,4.25796,382.28272,1.20082,21.89325,0,2.23249,0
24.57,500.0,255.97627,11.96695,382.38852,1.20121,10.58003,5548.61054,4.25853,382.38852,1.20121,21.89325,0,2.23249,0
24.58,500.0,255.99157,11.96535,382.49434,1.2016,10.58148,5552.43496,4.2591,382.49434,1.2016,21.89325,0,2.23249,0
24.59,500.0,256.0068,11.96374,382.60016,1.20199,10.58293,5556.26043,4.25967,382.60016,1.20199,21.89325,0,2.23249,0
24.6,500.0,256.02194,11.96214,382.70601,1.20239,10.58439,5560.08696,4.26024,382.70601,1.20239,21.89325,0,2.23249,0
24.61,500.0,256.03701,11.96054,382.81187,1.20278,10.58585,5563.91455,4.26081,382.81187,1.20278,21.89325,0,2.23249,0
24.62,500.0,256.05199,11.95893,382.91774,1.20317,10.58733,5567.7432,4.26138,382.91774,1.20317,21.89325,0,2.23249,0
24.63,500.0,256.06689,11.95733,383.02363,1.20356,10.58881,5571.57291,4.26195,383.02363,1.20356,21.89325,0,2.23249,0
24.64,500.0,256.08171,11.95573,383.12953,1.20395,10.5903,5575.40367,4.26252,383.12953,1.20395,21.89325,0,2.23249,0
24.65,500.0,256.09645,11.95413,383.23545,1.20435,10.59179,5579.2355,4.26309,383.23545,1.20435,21.89325,0,2.23249,0
24.66,500.0,256.11111,11.95252,383.34138,1.20474,10.59329,5583.06838,4.26367,383.34138,1.20474,21.89325,0,2.23249,0
24.67,500.0,256.12569,11.95092,383.44733,1.20513,10.5948,5586.90232,4.26424,383.44733,1.20513,21.89325,0,2.23249,0
24.68,500.0,256.14019,11.94932,383.55329,1.20552,10.59632,5590.73733,4.26481,383.55329,1.20552,21.89325,0,2.23249,0
24.69,500.0,256.15461,11.94771,383.65927,1.20592,10.59784,5594.57339,4.26538,383.65927,1.20592,21.89325,0,2.23249,0
24.7,500.0,256.16894,11.94611,383.76527,1.20631,10.59937,5598.41051,4.26595,383.76527,1.20631,21.89325,0,2.23249,0
24.71,500.0,256.1832,11.94451,383.87128,1.2067,10.60091,5602.2487,4.26653,383.87128,1.2067,21.89325,0,2.23249,0
24.72,500.0,256.19737,11.94291,383.9773,1.20709,10.60246,5606.08794,4.2671,383.9773,1.20709,21.89325,0,2.23249,0
24.73,500.0,256.21147,11.9413,384.08334,1.20749,10.60401,5609.92824,4.26767,384.08334,1.20749,21.89325,0,2.23249,0
24.74,500.0,256.22548,11.9397,384.1894,1.20788,10.60557,5613.7696,4.26824,384.1894,1.20788,21.89325,0,2.23249,0
24.75,500.0,256.23942,11.9381,384.29547,1.20827,10.60714,5617.61203,4.26882,384.29547,1.20827,21.89325,0,2.23249,0
24.76,500.0,256.25327,11.9365,384.40155,1.20867,10.60871,5621.45551,4.26939,384.40155,1.20867,21.89325,0,2.23249,0
24.77,500.0,256.26705,11.93489,384.50766,1.20906,10.61029,5625.30006,4.26996,384.50766,1.20906,21.89325,0,2.23249,0
24.78,500.0,256.28074,11.93329,384.61378,1.20945,10.61188,5629.14567,4.27054,384.61378,1.20945,21.89325,0,2.23249,0
24.79,500.0,256.29435,11.93169,384.71991,1.20985,10.61348,5632.99234,4.27111,384.71991,1.20985,21.89325,0,2.23249,0
24.8,500.0,256.30789,11.93008,384.82606,1.21024,10.61508,5636.84007,4.27168,384.82606,1.21024,21.89325,0,2.23249,0
24.81,500.0,256.32134,11.92848,384.93223,1.21064,10.61669,5640.68886,4.27226,384.93223,1.21064,21.89325,0,2.23249,0
24.82,500.0,256.33471,11.92688,385.03841,1.21103,10.61831,5644.53871,4.27283,385.03841,1.21103,21.89325,0,2.23249,0
24.83,500.0,256.34801,11.92528,385.14461,1.21142,10.61993,5648.38963,4.27341,385.14461,1.21142,21.89325,0,2.23249,0
24.84,500.0,256.36122,11.92367,385.25083,1.21182,10.62156,5652.2416,4.27398,385.25083,1.21182,21.89325,0,2.23249,0
24.85,500.0,256.37435,11.92207,385.35706,1.21221,10.6232,5656.09464,4.27456,385.35706,1.21221,21.89325,0,2.23249,0
24.86,500.0,256.38741,11.92047,385.46331,1.21261,10.62484,5659.94874,4.27513,385.46331,1.21261,21.89325,0,2.23249,0
24.87,500.0,256.40038,11.91886,385.56957,1.213,10.6265,5663.80391,4.2757,385.56957,1.213,21.89325,0,2.23249,0
24.88,500.0,256.41327,11.91726,385.67585,1.2134,10.62816,5667.66014,4.27628,385.67585,1.2134,21.89325,0,2.23249,0
24.89,500.0,256.42609,11.91566,385.78215,1.21379,10.62982,5671.51743,4.27685,385.78215,1.21379,21.89325,0,2.23249,0
24.9,500.0,256.43882,11.91406,385.88847,1.21419,10.6315,5675.37578,4.27743,385.88847,1.21419,21.89325,0,2.23249,0
24.91,500.0,256.45148,11.91245,385.9948,1.21458,10.63318,5679.23519,4.27801,385.9948,1.21458,21.89325,0,2.23249,0
24.92,500.0,256.46405,11.91085,386.10115,1.21498,10.63487,5683.09567,4.27858,386.10115,1.21498,21.89325,0,2.23249,0
24.93,500.0,256.47655,11.90925,386.20751,1.21537,10.63656,5686.95722,4.27916,386.20751,1.21537,21.89325,0,2.23249,0
24.94,500.0,256.48897,11.90765,386.31389,1.21577,10.63826,5690.81982,4.27973,386.31389,1.21577,21.89325,0,2.23249,0
24.95,500.0,256.50131,11.90604,386.42029,1.21616,10.63997,5694.6835,4.28031,386.42029,1.21616,21.89325,0,2.23249,0
24.96,500.0,256.51356,11.90444,386.52671,1.21656,10.64169,5698.54823,4.28089,386.52671,1.21656,21.89325,0,2.23249,0
24.97,500.0,256.52574,11.90284,386.63315,1.21695,10.64341,5702.41403,4.28146,386.63315,1.21695,21.89325,0,2.23249,0
24.98,500.0,256.53784,11.90123,386.7396,1.21735,10.64514,5706.28089,4.28204,386.7396,1.21735,21.89325,0,2.23249,0
24.99,500.0,256.54986,11.89963,386.84607,1.21775,10.64688,5710.14882,4.28261,386.84607,1.21775,21.89325,0,2.23249,0
25.0,500.0,256.5618,11.89803,386.95255,1.21814,10.64863,5714.01782,4.28319,386.95255,1.21814,21.89325,0,2.23249,0
25.01,500.0,256.57367,11.89643,387.05906,1.21854,10.65038,5717.88787,4.28377,387.05906,1.21854,21.89325,0,2.23249,0
25.02,500.0,256.58545,11.89482,387.16558,1.21894,10.65214,5721.759,4.28435,387.16558,1.21894,21.89325,0,2.23249,0
25.03,500.0,256.59715,11.89322,387.27212,1.21933,10.65391,5725.63118,4.28492,387.27212,1.21933,21.89325,0,2.23249,0
25.04,500.0,256.60878,11.89162,387.37867,1.21973,10.65568,5729.50444,4.2855,387.37867,1.21973,21.89325,0,2.23249,0
25.05,500.0,256.62032,11.89001,387.48525,1.22012,10.65746,5733.37876,4.28608,387.48525,1.22012,21.89325,0,2.23249,0
25.06,500.0,256.63179,11.88841,387.59184,1.22052,10.65925,5737.25414,4.28666,387.59184,1.22052,21.89325,0,2.23249,0
25.07,500.0,256.64318,11.88681,387.69845,1.22092,10.66104,5741.1306,4.28723,387.69845,1.22092,21.89325,0,2.23249,0
25.08,500.0,256.65449,11.88521,387.80508,1.22132,10.66285,5745.00811,4.28781,387.80508,1.22132,21.89325,0,2.23249,0
25.09,500.0,256.66572,11.8836,387.91173,1.22171,10.66466,5748.8867,4.28839,387.91173,1.22171,21.89325,0,2.23249,0
25.1,500.0,256.67687,11.882,388.01839,1.22211,10.66647,5752.76635,4.28897,388.01839,1.22211,21.89325,0,2.23249,0
25.11,500.0,256.68795,11.8804,388.12507,1.22251,10.6683,5756.64706,4.28955,388.12507,1.22251,21.89325,0,2.23249,0
25.12,500.0,256.69894,11.8788,388.23177,1.2229,10.67013,5760.52885,4.29013,388.23177,1.2229,21.89325,0,2.23249,0
25.13,500.0,256.70986,11.87719,388.33849,1.2233,10.67196,5764.4117,4.2907,388.33849,1.2233,21.89325,0,2.23249,0
25.14,500.0,256.7207,11.87559,388.44523,1.2237,10.67381,5768.29562,4.29128,388.44523,1.2237,21.89325,0,2.23249,0
25.15,500.0,256.73146,11.87399,388.55199,1.2241,10.67566,5772.18061,4.29186,388.55199,1.2241,21.89325,0,2.23249,0
25.16,500.0,256.74214,11.87238,388.65876,1.2245,10.67752,5776.06666,4.29244,388.65876,1.2245,21.89325,0,2.23249,0
25.17,500.0,256.75274,11.87078,388.76556,1.22489,10.67939,5779.95378,4.29302,388.76556,1.22489,21.89325,0,2.23249,0
25.18,500.0,256.76327,11.86918,388.87237,1.22529,10.68126,5783.84197,4.2936,388.87237,1.22529,21.89325,0,2.23249,0
25.19,500.0,256.77372,11.86758,388.9792,1.22569,10.68314,5787.73123,4.29418,388.9792,1.22569,21.89325,0,2.23249,0
25.2,500.0,256.78408,11.86597,389.08605,1.22609,10.68503,5791.62155,4.29476,389.08605,1.22609,21.89325,0,2.23249,0
25.21,500.0,256.79437,11.86437,389.19292,1.22649,10.68692,5795.51295,4.29534,389.19292,1.22649,21.89325,0,2.23249,0
25.22,500.0,256.80459,11.86277,389.29981,1.22689,10.68882,5799.40541,4.29592,389.29981,1.22689,21.89325,0,2.23249,0
25.23,500.0,256.81472,11.86116,389.40672,1.22728,10.69073,5803.29895,4.2965,389.40672,1.22728,21.89325,0,2.23249,0
25.24,500.0,256.82478,11.85956,389.51364,1.22768,10.69265,5807.19355,4.29708,389.51364,1.22768,21.89325,0,2.23249,0
25.25,500.0,256.83475,11.85796,389.62059,1.22808,10.69457,5811.08922,4.29766,389.62059,1.22808,21.89325,0,2.23249,0
25.26,500.0,256.84465,11.85636,389.72755,1.22848,10.6965,5814.98596,4.29824,389.72755,1.22848,21.89325,0,2.23249,0
25.27,500.0,256.85448,11.85475,389.83454,1.22888,10.69844,5818.88377,4.29882,389.83454,1.22888,21.89325,0,2.23249,0
25.28,500.0,256.86422,11.85315,389.94154,1.22928,10.70038,5822.78265,4.29941,389.94154,1.22928,21.89325,0,2.23249,0
25.29,500.0,256.87389,11.85155,390.04857,1.22968,10.70233,5826.6826,4.29999,390.04857,1.22968,21.89325,0,2.23249,0
25.3,500.0,256.88348,11.84995,390.15561,1.23008,10.70429,5830.58362,4.30057,390.15561,1.23008,21.89325,0,2.23249,0
25.31,500.0,256.89299,11.84834,390.26267,1.23048,10.70626,5834.48571,4.30115,390.26267,1.23048,21.89325,0,2.23249,0
25.32,500.0,256.90242,11.84674,390.36975,1.23088,10.70823,5838.38888,4.30173,390.36975,1.23088,21.89325,0,2.23249,0
25.33,500.0,256.91178,11.84514,390.47686,1.23128,10.71021,5842.29311,4.30231,390.47686,1.23128,21.89325,0,2.23249,0
25.34,500.0,256.92106,11.84353,390.58398,1.23168,10.7122,5846.19841,4.3029,390.58398,1.23168,21.89325,0,2.23249,0
25.35,500.0,256.93026,11.84193,390.69112,1.23208,10.71419,5850.10479,4.30348,390.69112,1.23208,21.89325,0,2.23249,0
25.36,500.0,256.93938,11.84033,390.79828,1.23248,10.71619,5854.01223,4.30406,390.79828,1.23248,21.89325,0,2.23249,0
25.37,500.0,256.94843,11.83873,390.90546,1.23288,10.7182,5857.92075,4.30464,390.90546,1.23288,21.89325,0,2.23249,0
25.38,500.0,256.95739,11.83712,391.01267,1.23328,10.72021,5861.83034,4.30523,391.01267,1.23328,21.89325,0,2.23249,0
25.39,500.0,256.96629,11.83552,391.11989,1.23368,10.72224,5865.74101,4.30581,391.11989,1.23368,21.89325,0,2.23249,0
25.4,500.0,256.9751,11.83392,391.22713,1.23408,10.72427,5869.65274,4.30639,391.22713,1.23408,21.89325,0,2.23249,0
25.41,500.0,256.98384,11.83231,391.33439,1.23448,10.7263,5873.56555,4.30698,391.33439,1.23448,21.89325,0,2.23249,0
25.42,500.0,256.99249,11.83071,391.44168,1.23489,10.72835,5877.47943,4.30756,391.44168,1.23489,21.89325,0,2.23249,0
25.43,500.0,257.00108,11.82911,391.54898,1.23529,10.7304,5881.39438,4.30814,391.54898,1.23529,21.89325,0,2.23249,0
25.44,500.0,257.00958,11.82751,391.65631,1.23569,10.73245,5885.31041,4.30873,391.65631,1.23569,21.89325,0,2.23249,0
25.45,500.0,257.01801,11.8259,391.76365,1.23609,10.73452,5889.22751,4.30931,391.76365,1.23609,21.89325,0,2.23249,0
25.46,500.0,257.02636,11.8243,391.87102,1.23649,10.73659,5893.14568,4.30989,391.87102,1.23649,21.89325,0,2.23249,0
25.47,500.0,257.03463,11.8227,391.9784,1.23689,10.73867,5897.06493,4.31048,391.9784,1.23689,21.89325,0,2.23249,0
25.48,500.0,257.04283,11.8211,392.08581,1.23729,10.74075,5900.98525,4.31106,392.08581,1.23729,21.89325,0,2.23249,0
25.49,500.0,257.05095,11.81949,392.19324,1.2377,10.74285,5904.90665,4.31165,392.19324,1.2377,21.89325,0,2.23249,0
25.5,500.0,257.05899,11.81789,392.30069,1.2381,10.74495,5908.82912,4.31223,392.30069,1.2381,21.89325,0,2.23249,0
25.51,500.0,257.06696,11.81629,392.40816,1.2385,10.74705,5912.75266,4.31282,392.40816,1.2385,21.89325,0,2.23249,0
25.52,500.0,257.07485,11.81468,392.51565,1.2389,10.74917,5916.67728,4.3134,392.51565,1.2389,21.89325,0,2.23249,0
25.53,500.0,257.08266,11.81308,392.62316,1.23931,10.75129,5920.60297,4.31399,392.62316,1.23931,21.89325,0,2.23249,0
25.54,500.0,257.0904,11.81148,392.7307,1.23971,10.75342,5924.52974,4.31457,392.7307,1.23971,21.89325,0,2.23249,0
25.55,500.0,257.09806,11.80988,392.83825,1.24011,10.75555,5928.45759,4.31516,392.83825,1.24011,21.89325,0,2.23249,0
25.56,500.0,257.10564,11.80827,392.94583,1.24051,10.7577,5932.38651,4.31574,392.94583,1.24051,21.89325,0,2.23249,0
25.57,500.0,257.11315,11.80667,393.05343,1.24092,10.75985,5936.3165,4.31633,393.05343,1.24092,21.89325,0,2.23249,0
25.58,500.0,257.12058,11.80507,393.16105,1.24132,10.762,5940.24758,4.31692,393.16105,1.24132,21.89325,0,2.23249,0
25.59,500.0,257.12793,11.80346,393.26869,1.24172,10.76417,5944.17973,4.3175,393.26869,1.24172,21.89325,0,2.23249,0
25.6,500.0,257.13521,11.80186,393.37635,1.24213,10.76634,5948.11295,4.31809,393.37635,1.24213,21.89325,0,2.23249,0
